81408;2012-04-04T17:00:00+02:00;101230;160;1.5;89;101150.0;;;3.890667,-51.804667;26.30000000000001;;;6;97308
81408;2012-04-05T02:00:00+02:00;101060;0;0.0;96;100980.0;;;3.890667,-51.804667;24.900000000000034;;;6;97308
81408;2012-04-06T14:00:00+02:00;101280;320;1.0;94;101200.0;;37.0;3.890667,-51.804667;24.80000000000001;;;6;97308
81408;2012-04-06T20:00:00+02:00;101140;200;1.0;96;101060.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2012-04-11T23:00:00+02:00;101060;70;0.5;89;100980.0;;;3.890667,-51.804667;26.5;;;6;97308
81408;2012-04-22T11:00:00+02:00;101210;0;0.0;99;101130.0;;;3.890667,-51.804667;22.900000000000034;;;6;97308
81408;2012-04-22T23:00:00+02:00;101030;50;1.5;87;100950.0;;;3.890667,-51.804667;26.700000000000045;;;6;97308
81408;2012-04-20T02:00:00+02:00;101070;340;0.5;92;100990.0;;;3.890667,-51.804667;25.5;;;6;97308
81408;2012-05-24T02:00:00+02:00;101380;320;1.0;94;101300.0;;;3.890667,-51.804667;24.0;;;6;97308
81408;2012-05-24T17:00:00+02:00;101410;40;3.1;66;101330.0;;;3.890667,-51.804667;30.400000000000034;;;6;97308
81408;2012-05-16T11:00:00+02:00;101210;0;0.0;99;101130.0;;;3.890667,-51.804667;22.900000000000034;;;6;97308
81408;2012-05-01T02:00:00+02:00;101190;0;0.0;98;101110.0;;;3.890667,-51.804667;24.400000000000034;;;6;97308
81408;2012-05-02T14:00:00+02:00;101200;120;0.5;81;101120.0;;25.0;3.890667,-51.804667;28.200000000000045;;;6;97308
81408;2012-05-02T17:00:00+02:00;101150;110;3.6;65;101070.0;;;3.890667,-51.804667;31.100000000000023;;;6;97308
81408;2012-05-05T08:00:00+02:00;101070;360;1.0;96;100990.0;;;3.890667,-51.804667;24.0;;;6;97308
81408;2012-05-07T02:00:00+02:00;101190;0;0.0;92;101110.0;;;3.890667,-51.804667;24.0;;;6;97308
81408;2012-05-08T05:00:00+02:00;101390;0;0.0;98;101310.0;;;3.890667,-51.804667;23.200000000000045;;;6;97308
81408;2012-05-23T05:00:00+02:00;101420;0;0.0;97;101340.0;;;3.890667,-51.804667;23.600000000000023;;;6;97308
81408;2012-06-12T11:00:00+02:00;101180;0;0.0;98;101100.0;;;3.890667,-51.804667;23.100000000000023;;;6;97308
81408;2012-06-24T05:00:00+02:00;101650;0;0.0;96;101570.0;;;3.890667,-51.804667;22.900000000000034;;;6;97308
81408;2012-06-27T11:00:00+02:00;101420;0;0.0;96;101340.0;;;3.890667,-51.804667;21.200000000000045;;;6;97308
81408;2012-07-09T17:00:00+02:00;101320;310;1.0;80;101240.0;;;3.890667,-51.804667;28.100000000000023;;;6;97308
81408;2012-07-10T11:00:00+02:00;101170;0;0.0;99;101090.0;;;3.890667,-51.804667;22.200000000000045;;;6;97308
81408;2012-07-17T11:00:00+02:00;101280;0;0.0;99;101200.0;;;3.890667,-51.804667;21.900000000000034;;;6;97308
81408;2012-06-05T14:00:00+02:00;101460;50;1.5;81;101380.0;;5.0;3.890667,-51.804667;28.200000000000045;;;6;97308
81408;2012-06-07T02:00:00+02:00;101350;0;0.0;97;101270.0;;;3.890667,-51.804667;24.30000000000001;;;6;97308
